lesson_code|code|title|lesson_order|slides_count|notes
EE-IND-B2-L32|EE-IND-B2-L32-ACT-3|Pronunciation|3|2|
EE-IND-B2-L32|EE-IND-B2-L32-ACT-4|Language Practice|4|9|
EE-IND-B2-L32|EE-IND-B2-L32-ACT-5|Role-play|5|2|
EE-IND-B2-L33|EE-IND-B2-L33-ACT-1|Warm-up|1|1|
EE-IND-B2-L33|EE-IND-B2-L33-ACT-2|Language Presentation/Review|2|4|
EE-IND-B2-L33|EE-IND-B2-L33-ACT-3|Pronunciation|3|9|
EE-IND-B2-L33|EE-IND-B2-L33-ACT-4|Listening|4|7|
EE-IND-B2-L33|EE-IND-B2-L33-ACT-5|Language Practice|5|7|
EE-IND-B2-L33|EE-IND-B2-L33-ACT-6|Discussion|6|1|
EE-IND-B2-L34|EE-IND-B2-L34-ACT-1|Warm-up|1|1|
EE-IND-B2-L34|EE-IND-B2-L34-ACT-2|Language Presentation/Review|2|16|
EE-IND-B2-L34|EE-IND-B2-L34-ACT-3|Pronunciation|3|6|
EE-IND-B2-L34|EE-IND-B2-L34-ACT-4|Language Practice|4|1|
EE-IND-B2-L34|EE-IND-B2-L34-ACT-5|Discussion|5|1|
EE-IND-B2-L35|EE-IND-B2-L35-ACT-1|Warm-up|1|1|
EE-IND-B2-L35|EE-IND-B2-L35-ACT-2|Language Presentation/Review|2|7|
EE-IND-B2-L35|EE-IND-B2-L35-ACT-3|Pronunciation|3|5|
EE-IND-B2-L35|EE-IND-B2-L35-ACT-4|Language Practice|4|7|
EE-IND-B2-L35|EE-IND-B2-L35-ACT-5|Discussion|5|1|
EE-IND-B2-L36|EE-IND-B2-L36-ACT-1|Warm-up|1|1|
EE-IND-B2-L36|EE-IND-B2-L36-ACT-2|Listening|2|5|
EE-IND-B2-L36|EE-IND-B2-L36-ACT-3|Language Practice|3|8|
EE-IND-B2-L36|EE-IND-B2-L36-ACT-4|Pronunciation|4|4|
EE-IND-B2-L36|EE-IND-B2-L36-ACT-5|Language Practice|5|1|
EE-IND-B2-L36|EE-IND-B2-L36-ACT-6|Telling a story|6|1|
EE-IND-B2-L37|EE-IND-B2-L37-ACT-1|Warm-up|1|1|
EE-IND-B2-L37|EE-IND-B2-L37-ACT-2|Vocabulary|2|7|
EE-IND-B2-L37|EE-IND-B2-L37-ACT-3|Listening|3|6|
EE-IND-B2-L37|EE-IND-B2-L37-ACT-4|Language Practice|4|8|
EE-IND-B2-L37|EE-IND-B2-L37-ACT-5|Pronunciation|5|4|
EE-IND-B2-L37|EE-IND-B2-L37-ACT-6|Discussion|6|1|
EE-IND-B2-L38|EE-IND-B2-L38-ACT-1|Warm-up|1|1|
EE-IND-B2-L38|EE-IND-B2-L38-ACT-2|Language Presentation/Review|2|11|
EE-IND-B2-L38|EE-IND-B2-L38-ACT-3|Pronunciation|3|6|
EE-IND-B2-L38|EE-IND-B2-L38-ACT-4|Language Practice|4|4|
EE-IND-B2-L38|EE-IND-B2-L38-ACT-5|Role-play|5|1|
EE-IND-B2-L39|EE-IND-B2-L39-ACT-1|Warm-up|1|1|
EE-IND-B2-L39|EE-IND-B2-L39-ACT-2|Language Presentation/Review|2|7|
EE-IND-B2-L39|EE-IND-B2-L39-ACT-3|Pronunciation|3|5|
EE-IND-B2-L39|EE-IND-B2-L39-ACT-4|Language Practice|4|11|
EE-IND-B2-L39|EE-IND-B2-L39-ACT-5|Discussion|5|1|
EE-IND-B2-L40|EE-IND-B2-L40-ACT-1|Warm-up|1|1|
EE-IND-B2-L40|EE-IND-B2-L40-ACT-2|Language Presentation/Review|2|6|
EE-IND-B2-L40|EE-IND-B2-L40-ACT-3|Language Practice|3|2|
EE-IND-B2-L40|EE-IND-B2-L40-ACT-4|Pronunciation|4|5|
EE-IND-B2-L40|EE-IND-B2-L40-ACT-5|Discussion|5|1|
EE-IND-B2-L41|EE-IND-B2-L41-ACT-1|Warm-up|1|1|
EE-IND-B2-L41|EE-IND-B2-L41-ACT-2|Language Presentation/Review|2|3|
EE-IND-B2-L41|EE-IND-B2-L41-ACT-3|Listening|3|5|
EE-IND-B2-L41|EE-IND-B2-L41-ACT-4|Language Practice|4|3|
EE-IND-B2-L41|EE-IND-B2-L41-ACT-5|Pronunciation|5|5|
EE-IND-B2-L41|EE-IND-B2-L41-ACT-6|Discussion|6|2|
EE-IND-B2-L42|EE-IND-B2-L42-ACT-1|Warm-up|1|1|
EE-IND-B2-L42|EE-IND-B2-L42-ACT-2|Language Presentation/Review|2|6|
EE-IND-B2-L42|EE-IND-B2-L42-ACT-3|Pronunciation|3|6|
EE-IND-B2-L42|EE-IND-B2-L42-ACT-4|Language Practice|4|20|
EE-IND-B2-L42|EE-IND-B2-L42-ACT-5|Discussion|5|1|
EE-IND-B2-L43|EE-IND-B2-L43-ACT-1|Warm-up|1|1|
EE-IND-B2-L43|EE-IND-B2-L43-ACT-2|Language Presentation/Review|2|8|
EE-IND-B2-L43|EE-IND-B2-L43-ACT-3|Pronunciation|3|7|
EE-IND-B2-L43|EE-IND-B2-L43-ACT-4|Language Practice|4|6|
EE-IND-B2-L43|EE-IND-B2-L43-ACT-5|Discussion|5|1|
EE-IND-B2-L44|EE-IND-B2-L44-ACT-1|Warm-up|1|1|
EE-IND-B2-L44|EE-IND-B2-L44-ACT-2|Language Presentation/Review|2|6|
EE-IND-B2-L44|EE-IND-B2-L44-ACT-3|Language Practice|3|7|
EE-IND-B2-L44|EE-IND-B2-L44-ACT-4|Pronunciation|4|4|
EE-IND-B2-L44|EE-IND-B2-L44-ACT-5|Role-play|5|1|
EE-IND-B2-L45|EE-IND-B2-L45-ACT-1|Warm-up|1|1|
EE-IND-B2-L45|EE-IND-B2-L45-ACT-2|Language Presentation/Review|2|10|
EE-IND-B2-L45|EE-IND-B2-L45-ACT-3|Pronunciation|3|3|
EE-IND-B2-L45|EE-IND-B2-L45-ACT-4|Listening|4|2|
EE-IND-B2-L45|EE-IND-B2-L45-ACT-5|Language Practice|5|8|
EE-IND-B2-L45|EE-IND-B2-L45-ACT-6|Discussion|6|2|
EE-IND-B2-L46|EE-IND-B2-L46-ACT-1|Warm-up|1|1|
EE-IND-B2-L46|EE-IND-B2-L46-ACT-2|Language Presentation/Review|2|15|
EE-IND-B2-L46|EE-IND-B2-L46-ACT-3|Language Practice|3|22|
EE-IND-B2-L46|EE-IND-B2-L46-ACT-4|Pronunciation|4|5|
EE-IND-B2-L46|EE-IND-B2-L46-ACT-5|Discussion|5|1|
EE-IND-B2-L47|EE-IND-B2-L47-ACT-1|Warm-up|1|1|
EE-IND-B2-L47|EE-IND-B2-L47-ACT-2|Language Presentation/Review|2|8|
EE-IND-B2-L47|EE-IND-B2-L47-ACT-3|Language Practice|3|7|
EE-IND-B2-L47|EE-IND-B2-L47-ACT-4|Pronunciation|4|5|
EE-IND-B2-L47|EE-IND-B2-L47-ACT-5|Role-play|5|2|
EE-IND-B2-L48|EE-IND-B2-L48-ACT-1|Warm-up|1|1|
EE-IND-B2-L48|EE-IND-B2-L48-ACT-2|Language Presentation/Review|2|6|
EE-IND-B2-L48|EE-IND-B2-L48-ACT-3|Pronunciation|3|6|
EE-IND-B2-L48|EE-IND-B2-L48-ACT-4|Language Practice|4|12|
EE-IND-B2-L48|EE-IND-B2-L48-ACT-5|Discussion|5|1|
EE-PRO-C1-L1|EE-PRO-C1-L1-ACT-1|Warm-up|1|1|
EE-PRO-C1-L1|EE-PRO-C1-L1-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L1|EE-PRO-C1-L1-ACT-3|Listening|3|5|
EE-PRO-C1-L1|EE-PRO-C1-L1-ACT-4|Language Practice|4|7|
EE-PRO-C1-L1|EE-PRO-C1-L1-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L1|EE-PRO-C1-L1-ACT-6|Discussion|6|1|
EE-PRO-C1-L2|EE-PRO-C1-L2-ACT-1|Warm-up|1|1|
EE-PRO-C1-L2|EE-PRO-C1-L2-ACT-2|Language Presentation/Review|2|7|
EE-PRO-C1-L2|EE-PRO-C1-L2-ACT-3|Listening|3|5|
EE-PRO-C1-L2|EE-PRO-C1-L2-ACT-4|Pronunciation|4|9|
EE-PRO-C1-L2|EE-PRO-C1-L2-ACT-5|Language Practice|5|9|
EE-PRO-C1-L2|EE-PRO-C1-L2-ACT-6|Discussion|6|1|
EE-PRO-C1-L3|EE-PRO-C1-L3-ACT-1|Warm-up|1|1|
EE-PRO-C1-L3|EE-PRO-C1-L3-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L3|EE-PRO-C1-L3-ACT-3|Listening|3|4|
EE-PRO-C1-L3|EE-PRO-C1-L3-ACT-4|Language Practice|4|4|
EE-PRO-C1-L3|EE-PRO-C1-L3-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L3|EE-PRO-C1-L3-ACT-6|Discussion|6|1|
EE-PRO-C1-L4|EE-PRO-C1-L4-ACT-1|Warm-up|1|1|
EE-PRO-C1-L4|EE-PRO-C1-L4-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L4|EE-PRO-C1-L4-ACT-3|Listening|3|4|
EE-PRO-C1-L4|EE-PRO-C1-L4-ACT-4|Language Practice|4|8|
EE-PRO-C1-L4|EE-PRO-C1-L4-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L4|EE-PRO-C1-L4-ACT-6|Role-play|6|2|
EE-PRO-C1-L5|EE-PRO-C1-L5-ACT-1|Warm-up|1|1|
EE-PRO-C1-L5|EE-PRO-C1-L5-ACT-2|Language Presentation/Review|2|11|
EE-PRO-C1-L5|EE-PRO-C1-L5-ACT-3|Pronunciation|3|7|
EE-PRO-C1-L5|EE-PRO-C1-L5-ACT-4|Listening|4|2|
EE-PRO-C1-L5|EE-PRO-C1-L5-ACT-5|Language Practice|5|11|
EE-PRO-C1-L5|EE-PRO-C1-L5-ACT-6|Discussion|6|1|
EE-PRO-C1-L6|EE-PRO-C1-L6-ACT-1|Warm-up|1|1|
EE-PRO-C1-L6|EE-PRO-C1-L6-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L6|EE-PRO-C1-L6-ACT-3|Listening|3|4|
EE-PRO-C1-L6|EE-PRO-C1-L6-ACT-4|Language Practice|4|8|
EE-PRO-C1-L6|EE-PRO-C1-L6-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L6|EE-PRO-C1-L6-ACT-6|Discussion|6|2|
EE-PRO-C1-L7|EE-PRO-C1-L7-ACT-1|Warm-up|1|1|
EE-PRO-C1-L7|EE-PRO-C1-L7-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L7|EE-PRO-C1-L7-ACT-3|Listening|3|2|
EE-PRO-C1-L7|EE-PRO-C1-L7-ACT-4|Language Practice|4|7|
EE-PRO-C1-L7|EE-PRO-C1-L7-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L7|EE-PRO-C1-L7-ACT-6|Discussion|6|2|
EE-PRO-C1-L8|EE-PRO-C1-L8-ACT-1|Warm-up|1|1|
EE-PRO-C1-L8|EE-PRO-C1-L8-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L8|EE-PRO-C1-L8-ACT-3|Listening|3|6|
EE-PRO-C1-L8|EE-PRO-C1-L8-ACT-4|Language Practice|4|7|
EE-PRO-C1-L8|EE-PRO-C1-L8-ACT-5|Pronunciation|5|6|
EE-PRO-C1-L8|EE-PRO-C1-L8-ACT-6|Discussion|6|1|
EE-PRO-C1-L9|EE-PRO-C1-L9-ACT-1|Warm-up|1|1|
EE-PRO-C1-L9|EE-PRO-C1-L9-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L9|EE-PRO-C1-L9-ACT-3|Listening|3|4|
EE-PRO-C1-L9|EE-PRO-C1-L9-ACT-4|Language Practice|4|5|
EE-PRO-C1-L9|EE-PRO-C1-L9-ACT-5|Pronunciation|5|9|
EE-PRO-C1-L9|EE-PRO-C1-L9-ACT-6|Discussion|6|1|
EE-PRO-C1-L10|EE-PRO-C1-L10-ACT-1|Warm-up|1|1|
EE-PRO-C1-L10|EE-PRO-C1-L10-ACT-2|Vocabulary|2|8|
EE-PRO-C1-L10|EE-PRO-C1-L10-ACT-3|Listening|3|6|
EE-PRO-C1-L10|EE-PRO-C1-L10-ACT-4|Language Practice|4|6|
EE-PRO-C1-L10|EE-PRO-C1-L10-ACT-5|Pronunciation|5|7|
EE-PRO-C1-L10|EE-PRO-C1-L10-ACT-6|Discussion|6|2|
EE-PRO-C1-L11|EE-PRO-C1-L11-ACT-1|Warm-up|1|1|
EE-PRO-C1-L11|EE-PRO-C1-L11-ACT-2|Language Presentation/Review|2|8|
EE-PRO-C1-L11|EE-PRO-C1-L11-ACT-3|Listening|3|3|
EE-PRO-C1-L11|EE-PRO-C1-L11-ACT-4|Language Practice|4|4|activities 3 and 4 in the same slide
EE-PRO-C1-L11|EE-PRO-C1-L11-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L11|EE-PRO-C1-L11-ACT-6|Discussion|6|1|
EE-PRO-C1-L12|EE-PRO-C1-L12-ACT-1|Warm-up|1|1|
EE-PRO-C1-L12|EE-PRO-C1-L12-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L12|EE-PRO-C1-L12-ACT-3|Listening|3|4|
EE-PRO-C1-L12|EE-PRO-C1-L12-ACT-4|Language Practice|4|3|activities 3 and 4 in the same slide
EE-PRO-C1-L12|EE-PRO-C1-L12-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L12|EE-PRO-C1-L12-ACT-6|Discussion|6|1|
EE-PRO-C1-L13|EE-PRO-C1-L13-ACT-1|Warm-up|1|1|
EE-PRO-C1-L13|EE-PRO-C1-L13-ACT-2|Language Presentation/Review|2|8|
EE-PRO-C1-L13|EE-PRO-C1-L13-ACT-3|Listening|3|7|
EE-PRO-C1-L13|EE-PRO-C1-L13-ACT-4|Language Practice|4|6|
EE-PRO-C1-L13|EE-PRO-C1-L13-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L13|EE-PRO-C1-L13-ACT-6|Discussion|6|1|
EE-PRO-C1-L14|EE-PRO-C1-L14-ACT-1|Warm-up|1|1|
EE-PRO-C1-L14|EE-PRO-C1-L14-ACT-2|Language Presentation/Review|2|4|
EE-PRO-C1-L14|EE-PRO-C1-L14-ACT-3|Listening|3|4|
EE-PRO-C1-L14|EE-PRO-C1-L14-ACT-4|Language Practice|4|6|
EE-PRO-C1-L14|EE-PRO-C1-L14-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L14|EE-PRO-C1-L14-ACT-6|Discussion|6|1|
EE-PRO-C1-L15|EE-PRO-C1-L15-ACT-1|Warm-up|1|1|
EE-PRO-C1-L15|EE-PRO-C1-L15-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L15|EE-PRO-C1-L15-ACT-3|Listening|3|3|
EE-PRO-C1-L15|EE-PRO-C1-L15-ACT-4|Language Practice|4|6|activities 3 and 4 in the same slide
EE-PRO-C1-L15|EE-PRO-C1-L15-ACT-5|Pronunciation|5|5|
EE-PRO-C1-L15|EE-PRO-C1-L15-ACT-6|Discussion|6|1|
EE-PRO-C1-L16|EE-PRO-C1-L16-ACT-1|Warm-up|1|1|
EE-PRO-C1-L16|EE-PRO-C1-L16-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L16|EE-PRO-C1-L16-ACT-3|Pronunciation|3|2|
EE-PRO-C1-L16|EE-PRO-C1-L16-ACT-4|Listening|4|1|
EE-PRO-C1-L16|EE-PRO-C1-L16-ACT-5|Language Practice|5|7|
EE-PRO-C1-L16|EE-PRO-C1-L16-ACT-6|Discussion|6|1|
EE-PRO-C1-L17|EE-PRO-C1-L17-ACT-1|Warm-up|1|1|
EE-PRO-C1-L17|EE-PRO-C1-L17-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L17|EE-PRO-C1-L17-ACT-3|Listening|3|7|
EE-PRO-C1-L17|EE-PRO-C1-L17-ACT-4|Language Practice|4|1|
EE-PRO-C1-L17|EE-PRO-C1-L17-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L17|EE-PRO-C1-L17-ACT-6|Discussion|6|1|
EE-PRO-C1-L18|EE-PRO-C1-L18-ACT-1|Warm-up|1|1|
EE-PRO-C1-L18|EE-PRO-C1-L18-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L18|EE-PRO-C1-L18-ACT-3|Listening|3|5|
EE-PRO-C1-L18|EE-PRO-C1-L18-ACT-4|Language Practice|4|9|
EE-PRO-C1-L18|EE-PRO-C1-L18-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L18|EE-PRO-C1-L18-ACT-6|Discussion|6|1|
EE-PRO-C1-L19|EE-PRO-C1-L19-ACT-1|Warm-up|1|1|
EE-PRO-C1-L19|EE-PRO-C1-L19-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L19|EE-PRO-C1-L19-ACT-3|Listening|3|5|
EE-PRO-C1-L19|EE-PRO-C1-L19-ACT-4|Language Practice|4|3|
EE-PRO-C1-L19|EE-PRO-C1-L19-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L19|EE-PRO-C1-L19-ACT-6|Discussion|6|1|
EE-PRO-C1-L20|EE-PRO-C1-L20-ACT-1|Warm-up|1|1|
EE-PRO-C1-L20|EE-PRO-C1-L20-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L20|EE-PRO-C1-L20-ACT-3|Listening|3|5|
EE-PRO-C1-L20|EE-PRO-C1-L20-ACT-4|Pronunciation|4|2|activities 3 and 4 in the same slide
EE-PRO-C1-L20|EE-PRO-C1-L20-ACT-5|Language Practice|5|1|
EE-PRO-C1-L20|EE-PRO-C1-L20-ACT-6|Discussion|6|1|
EE-PRO-C1-L21|EE-PRO-C1-L21-ACT-1|Warm-up|1|1|
EE-PRO-C1-L21|EE-PRO-C1-L21-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L21|EE-PRO-C1-L21-ACT-3|Listening|3|4|
EE-PRO-C1-L21|EE-PRO-C1-L21-ACT-4|Listening|4|7|
EE-PRO-C1-L21|EE-PRO-C1-L21-ACT-5|Pronunciation|5|1|activities 4 and 5 in the same slide
EE-PRO-C1-L21|EE-PRO-C1-L21-ACT-6|Discussion|6|1|
EE-PRO-C1-L22|EE-PRO-C1-L22-ACT-1|Warm-up|1|1|
EE-PRO-C1-L22|EE-PRO-C1-L22-ACT-2|Listening|2|15|
EE-PRO-C1-L22|EE-PRO-C1-L22-ACT-3|Language Practice|3|5|
EE-PRO-C1-L22|EE-PRO-C1-L22-ACT-4|Discussion|4|1|
EE-PRO-C1-L23|EE-PRO-C1-L23-ACT-1|Warm-up|1|1|
EE-PRO-C1-L23|EE-PRO-C1-L23-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L23|EE-PRO-C1-L23-ACT-3|Listening|3|4|
EE-PRO-C1-L23|EE-PRO-C1-L23-ACT-4|Language Practice|4|5|
EE-PRO-C1-L23|EE-PRO-C1-L23-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L23|EE-PRO-C1-L23-ACT-6|Discussion|6|1|
EE-PRO-C1-L24|EE-PRO-C1-L24-ACT-1|Warm-up|1|1|
EE-PRO-C1-L24|EE-PRO-C1-L24-ACT-2|Language Presentation/Review|2|7|
EE-PRO-C1-L24|EE-PRO-C1-L24-ACT-3|Listening|3|2|
EE-PRO-C1-L24|EE-PRO-C1-L24-ACT-4|Language Practice|4|6|
EE-PRO-C1-L24|EE-PRO-C1-L24-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L24|EE-PRO-C1-L24-ACT-6|Discussion|6|1|
EE-PRO-C1-L25|EE-PRO-C1-L25-ACT-1|Warm-up|1|1|
EE-PRO-C1-L25|EE-PRO-C1-L25-ACT-2|Language Presentation/Review|2|13|
EE-PRO-C1-L25|EE-PRO-C1-L25-ACT-3|Listening|3|11|
EE-PRO-C1-L25|EE-PRO-C1-L25-ACT-4|Pronunciation|4|2|
EE-PRO-C1-L25|EE-PRO-C1-L25-ACT-5|Discussion|5|1|
EE-PRO-C1-L26|EE-PRO-C1-L26-ACT-1|Warm-up|1|1|
EE-PRO-C1-L26|EE-PRO-C1-L26-ACT-2|Listening|2|4|
EE-PRO-C1-L26|EE-PRO-C1-L26-ACT-3|Language Review|3|9|
EE-PRO-C1-L26|EE-PRO-C1-L26-ACT-4|Pronunciation|4|2|
EE-PRO-C1-L26|EE-PRO-C1-L26-ACT-5|Language Practice|5|6|
EE-PRO-C1-L26|EE-PRO-C1-L26-ACT-6|Discussion|6|1|
EE-PRO-C1-L27|EE-PRO-C1-L27-ACT-1|Warm-up|1|1|
EE-PRO-C1-L27|EE-PRO-C1-L27-ACT-2|Language Presentation/Review|2|4|
EE-PRO-C1-L27|EE-PRO-C1-L27-ACT-3|Listening|3|5|
EE-PRO-C1-L27|EE-PRO-C1-L27-ACT-4|Language Practice|4|7|
EE-PRO-C1-L27|EE-PRO-C1-L27-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L27|EE-PRO-C1-L27-ACT-6|Discussion|6|2|
EE-PRO-C1-L28|EE-PRO-C1-L28-ACT-1|Warm-up|1|1|
EE-PRO-C1-L28|EE-PRO-C1-L28-ACT-2|Language Presentation/Review|2|7|
EE-PRO-C1-L28|EE-PRO-C1-L28-ACT-3|Listening|3|4|
EE-PRO-C1-L28|EE-PRO-C1-L28-ACT-4|Language Practice|4|4|
EE-PRO-C1-L28|EE-PRO-C1-L28-ACT-5|Pronunciation|5|3|
EE-PRO-C1-L28|EE-PRO-C1-L28-ACT-6|Discussion|6|1|
EE-PRO-C1-L29|EE-PRO-C1-L29-ACT-1|Warm-up|1|1|
EE-PRO-C1-L29|EE-PRO-C1-L29-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L29|EE-PRO-C1-L29-ACT-3|Listening|3|3|
EE-PRO-C1-L29|EE-PRO-C1-L29-ACT-4|Language Practice|4|8|
EE-PRO-C1-L29|EE-PRO-C1-L29-ACT-5|Pronunciation|5|5|
EE-PRO-C1-L29|EE-PRO-C1-L29-ACT-6|Discussion|6|1|
EE-PRO-C1-L30|EE-PRO-C1-L30-ACT-1|Warm-up|1|2|
EE-PRO-C1-L30|EE-PRO-C1-L30-ACT-2|Language Presentation/Review|2|21|
EE-PRO-C1-L30|EE-PRO-C1-L30-ACT-3|Pronunciation|3|17|
EE-PRO-C1-L30|EE-PRO-C1-L30-ACT-4|Language Practice|4|11|
EE-PRO-C1-L30|EE-PRO-C1-L30-ACT-5|Discussion|5|1|
EE-PRO-C1-L31|EE-PRO-C1-L31-ACT-1|Warm-up|1|1|
EE-PRO-C1-L31|EE-PRO-C1-L31-ACT-2|Vocabulary|2|8|
EE-PRO-C1-L31|EE-PRO-C1-L31-ACT-3|Listening|3|7|
EE-PRO-C1-L31|EE-PRO-C1-L31-ACT-4|Pronunciation|4|7|
EE-PRO-C1-L31|EE-PRO-C1-L31-ACT-5|Language Practice|5|6|
EE-PRO-C1-L31|EE-PRO-C1-L31-ACT-6|Role-play|6|2|
EE-PRO-C1-L32|EE-PRO-C1-L32-ACT-1|Warm-up|1|1|
EE-PRO-C1-L32|EE-PRO-C1-L32-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L32|EE-PRO-C1-L32-ACT-3|Listening|3|4|
EE-PRO-C1-L32|EE-PRO-C1-L32-ACT-4|Language Practice|4|4|
EE-PRO-C1-L32|EE-PRO-C1-L32-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L32|EE-PRO-C1-L32-ACT-6|Discussion|6|1|
EE-PRO-C1-L33|EE-PRO-C1-L33-ACT-1|Warm-up|1|1|
EE-PRO-C1-L33|EE-PRO-C1-L33-ACT-2|Vocabulary|2|8|
EE-PRO-C1-L33|EE-PRO-C1-L33-ACT-3|Listening|3|6|
EE-PRO-C1-L33|EE-PRO-C1-L33-ACT-4|Pronunciation|4|6|
EE-PRO-C1-L33|EE-PRO-C1-L33-ACT-5|Language Practice|5|6|
EE-PRO-C1-L33|EE-PRO-C1-L33-ACT-6|Discussion|6|1|
EE-PRO-C1-L34|EE-PRO-C1-L34-ACT-1|Warm-up|1|1|
EE-PRO-C1-L34|EE-PRO-C1-L34-ACT-2|Language Presentation/Review|2|5|
EE-PRO-C1-L34|EE-PRO-C1-L34-ACT-3|Listening|3|4|
EE-PRO-C1-L34|EE-PRO-C1-L34-ACT-4|Language Practice|4|4|
EE-PRO-C1-L34|EE-PRO-C1-L34-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L34|EE-PRO-C1-L34-ACT-6|Discussion|6|1|
EE-PRO-C1-L35|EE-PRO-C1-L35-ACT-1|Warm-up|1|1|
EE-PRO-C1-L35|EE-PRO-C1-L35-ACT-2|Language Presentation/Review|2|8|
EE-PRO-C1-L35|EE-PRO-C1-L35-ACT-3|Listening|3|5|
EE-PRO-C1-L35|EE-PRO-C1-L35-ACT-4|Pronunciation|4|2|
EE-PRO-C1-L35|EE-PRO-C1-L35-ACT-5|Language Practice|5|7|
EE-PRO-C1-L35|EE-PRO-C1-L35-ACT-6|Discussion|6|1|
EE-PRO-C1-L36|EE-PRO-C1-L36-ACT-1|Warm-up|1|1|
EE-PRO-C1-L36|EE-PRO-C1-L36-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L36|EE-PRO-C1-L36-ACT-3|Listening|3|4|
EE-PRO-C1-L36|EE-PRO-C1-L36-ACT-4|Language Practice|4|4|activities 3 and 4 in the same slide
EE-PRO-C1-L36|EE-PRO-C1-L36-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L36|EE-PRO-C1-L36-ACT-6|Discussion|6|1|
EE-PRO-C1-L37|EE-PRO-C1-L37-ACT-1|Warm-up|1|1|
EE-PRO-C1-L37|EE-PRO-C1-L37-ACT-2|Language Presentation/Review|2|5|
EE-PRO-C1-L37|EE-PRO-C1-L37-ACT-3|Listening|3|4|
EE-PRO-C1-L37|EE-PRO-C1-L37-ACT-4|Language Practice|4|6|
EE-PRO-C1-L37|EE-PRO-C1-L37-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L37|EE-PRO-C1-L37-ACT-6|Discussion|6|1|
EE-PRO-C1-L38|EE-PRO-C1-L38-ACT-1|Warm-up|1|1|
EE-PRO-C1-L38|EE-PRO-C1-L38-ACT-2|Language Presentation/Review|2|7|
EE-PRO-C1-L38|EE-PRO-C1-L38-ACT-3|Listening|3|4|
EE-PRO-C1-L38|EE-PRO-C1-L38-ACT-4|Language Practice|4|4|
EE-PRO-C1-L38|EE-PRO-C1-L38-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L38|EE-PRO-C1-L38-ACT-6|Discussion|6|1|
EE-PRO-C1-L39|EE-PRO-C1-L39-ACT-1|Warm-up|1|1|
EE-PRO-C1-L39|EE-PRO-C1-L39-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L39|EE-PRO-C1-L39-ACT-3|Listening|3|4|
EE-PRO-C1-L39|EE-PRO-C1-L39-ACT-4|Language Practice|4|2|
EE-PRO-C1-L39|EE-PRO-C1-L39-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L39|EE-PRO-C1-L39-ACT-6|Discussion|6|1|
EE-PRO-C1-L40|EE-PRO-C1-L40-ACT-1|Warm-up|1|1|
EE-PRO-C1-L40|EE-PRO-C1-L40-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L40|EE-PRO-C1-L40-ACT-3|Listening|3|2|
EE-PRO-C1-L40|EE-PRO-C1-L40-ACT-4|Language Practice|4|7|
EE-PRO-C1-L40|EE-PRO-C1-L40-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L40|EE-PRO-C1-L40-ACT-6|Discussion|6|2|
